order_id,order_date,customer_id,category,unit_price,quantity,discount_pct,total_revenue,is_return,return_reason,payment_method,city,country
ORD-102491,2024-11-11,CUST-1784,Beauty,354.46,5,0.0,1506.44,0,,Bank Transfer,Vancouver,Canada
ORD-101081,2024-11-11,CUST-1876,Toys,12.94,5,0.1,49.5,0,,Bank Transfer,Phoenix,USA
ORD-106779,2024-11-11,CUST-1669,Beauty,570.88,2,0.1,873.44,0,,Crypto,Manchester,UK
ORD-101815,2024-11-11,CUST-0826,Beauty,57.43,4,0.0,195.25,0,,Credit Card,London,UK
ORD-101106,2024-11-11,CUST-1676,Home,501.93,4,0.15,1450.58,0,,Bank Transfer,Los Angeles,USA
ORD-107430,2024-11-12,CUST-0196,Electronics,321.65,3,0.0,820.2,0,,Debit Card,Houston,USA
ORD-102892,2024-11-12,CUST-0193,Home,644.57,5,0.0,2739.44,0,,Credit Card,Los Angeles,USA
ORD-104937,2024-11-12,CUST-0599,Home,417.98,5,0.15,1509.96,0,,Debit Card,Vancouver,Canada
ORD-102540,2024-11-12,CUST-1495,Books,579.5,5,0.15,2093.46,0,,PayPal,New York,USA
ORD-103595,2024-11-12,CUST-0448,Electronics,659.91,2,0.1,1009.66,1,Defective,Bank Transfer,Los Angeles,USA
ORD-107471,2024-11-12,CUST-1745,Fashion,267.2,1,0.15,193.05,0,,PayPal,London,UK
ORD-103788,2024-11-12,CUST-1733,Books,63.34,1,0.2,43.07,0,,Bank Transfer,Manchester,UK
ORD-100461,2024-11-12,CUST-1434,Fashion,388.78,2,0.0,660.92,0,,Bank Transfer,New York,USA
ORD-101102,2024-11-12,CUST-1676,Electronics,222.45,3,0.1,510.54,0,,Credit Card,Houston,USA
ORD-104542,2024-11-12,CUST-1720,Electronics,727.99,4,0.1,2227.65,0,,Debit Card,Houston,USA
ORD-101673,2024-11-12,CUST-0362,Electronics,189.52,5,0.15,684.65,0,,Credit Card,Sydney,Australia
ORD-101641,2024-11-13,CUST-1589,Books,264.61,3,0.0,674.75,0,,Bank Transfer,Phoenix,USA
ORD-100354,2024-11-13,CUST-1196,Books,151.54,4,0.2,412.2,0,,Credit Card,Vancouver,Canada
ORD-105946,2024-11-13,CUST-0155,Toys,575.8,1,0.0,489.43,0,,Bank Transfer,Manchester,UK
ORD-106151,2024-11-13,CUST-1523,Fashion,511.08,5,0.0,2172.1,0,,Crypto,Chicago,USA
ORD-101055,2024-11-13,CUST-1001,Home,237.84,4,0.15,687.36,0,,Bank Transfer,Los Angeles,USA
ORD-107629,2024-11-13,CUST-1616,Home,569.23,5,0.0,2419.22,0,,Debit Card,Los Angeles,USA
ORD-103080,2024-11-13,CUST-0721,Toys,503.9,4,0.0,1713.26,0,,Debit Card,Sydney,Australia
ORD-107730,2024-11-13,CUST-0285,Fashion,792.91,3,0.05,1920.82,0,,PayPal,Vancouver,Canada
ORD-100048,2024-11-14,CUST-0008,Books,556.9,4,0.0,1893.46,0,,Credit Card,Phoenix,USA
ORD-107770,2024-11-14,CUST-0423,Fashion,312.29,3,0.0,796.35,0,,Bank Transfer,Manchester,UK
ORD-105064,2024-11-14,CUST-0350,Electronics,594.08,2,0.1,908.95,0,,Credit Card,New York,USA
ORD-106188,2024-11-14,CUST-1969,Electronics,461.7,1,0.1,353.2,0,,Credit Card,Manchester,UK
ORD-103005,2024-11-14,CUST-0091,Beauty,721.81,4,0.15,2086.02,1,Not as described,Crypto,Chicago,USA
ORD-105267,2024-11-14,CUST-0072,Fashion,443.23,5,0.2,1506.98,0,,Bank Transfer,Phoenix,USA
ORD-105614,2024-11-14,CUST-0270,Books,214.16,1,0.0,182.04,1,Defective,Credit Card,Houston,USA
ORD-107598,2024-11-14,CUST-1098,Toys,404.57,1,0.1,309.49,0,,Debit Card,London,UK
ORD-103501,2024-11-14,CUST-1900,Beauty,226.82,5,0.0,964.0,0,,PayPal,Los Angeles,USA
ORD-101499,2024-11-14,CUST-0935,Home,519.12,1,0.0,441.25,0,,Crypto,Toronto,Canada
ORD-100399,2024-11-14,CUST-0713,Fashion,79.96,2,0.15,115.55,0,,PayPal,Toronto,Canada
ORD-104041,2024-11-14,CUST-1797,Electronics,556.77,3,0.0,1419.75,0,,PayPal,Chicago,USA
ORD-103871,2024-11-14,CUST-0165,Electronics,527.07,3,0.15,1142.42,0,,Crypto,Houston,USA
ORD-104666,2024-11-14,CUST-1514,Beauty,633.29,4,0.0,2153.19,0,,Crypto,New York,USA
ORD-103393,2024-11-14,CUST-1059,Toys,174.23,1,0.0,148.1,0,,Debit Card,New York,USA
ORD-107078,2024-11-14,CUST-0334,Toys,648.49,5,0.2,2204.85,0,,Debit Card,Toronto,Canada
ORD-100287,2024-11-14,CUST-1418,Toys,668.37,5,0.0,2840.56,0,,Crypto,Vancouver,Canada
ORD-104139,2024-11-15,CUST-1827,Beauty,637.09,1,0.1,487.37,0,,Debit Card,Sydney,Australia
ORD-104998,2024-11-15,CUST-1628,Beauty,486.55,3,0.0,1240.71,0,,Debit Card,Sydney,Australia
ORD-100153,2024-11-15,CUST-1030,Home,383.38,5,0.2,1303.49,0,,Credit Card,Manchester,UK
ORD-104078,2024-11-15,CUST-0134,Books,31.55,3,0.0,80.45,0,,Crypto,Houston,USA
ORD-104554,2024-11-15,CUST-1115,Electronics,167.09,5,0.0,710.14,0,,Bank Transfer,Manchester,UK
ORD-104246,2024-11-15,CUST-1696,Beauty,480.32,1,0.2,326.62,0,,Bank Transfer,Manchester,UK
ORD-103625,2024-11-15,CUST-0125,Beauty,451.65,3,0.0,1151.72,0,,Crypto,New York,USA
ORD-107777,2024-11-15,CUST-0403,Home,182.03,2,0.2,247.56,0,,Debit Card,Sydney,Australia
ORD-103088,2024-11-15,CUST-0222,Home,364.67,3,0.0,929.92,0,,PayPal,Toronto,Canada
ORD-105786,2024-11-15,CUST-1556,Fashion,412.06,5,0.1,1576.15,1,Defective,Debit Card,New York,USA
ORD-102424,2024-11-15,CUST-0354,Beauty,667.83,2,0.15,965.01,1,,PayPal,Vancouver,Canada
ORD-103062,2024-11-16,CUST-1801,Fashion,570.43,1,0.0,484.87,0,,Bank Transfer,Toronto,Canada
ORD-101405,2024-11-16,CUST-0745,Books,762.74,4,0.05,2463.64,0,,PayPal,London,UK
ORD-107677,2024-11-16,CUST-1411,Books,350.45,5,0.0,1489.4,0,,PayPal,London,UK
ORD-102057,2024-11-16,CUST-1998,Electronics,557.87,3,0.0,1422.57,0,,Bank Transfer,London,UK
ORD-107242,2024-11-16,CUST-1411,Books,411.02,3,0.0,1048.09,0,,PayPal,Sydney,Australia
ORD-100324,2024-11-16,CUST-1045,Beauty,84.78,1,0.1,64.85,0,,Crypto,Los Angeles,USA
ORD-103108,2024-11-16,CUST-0162,Beauty,362.32,1,0.05,292.57,0,,Debit Card,Manchester,UK
ORD-104324,2024-11-16,CUST-1651,Electronics,72.91,3,0.2,148.72,0,,PayPal,Sydney,Australia
ORD-101216,2024-11-16,CUST-1139,Fashion,195.74,3,0.2,399.32,0,,Bank Transfer,Toronto,Canada
ORD-102690,2024-11-16,CUST-1491,Electronics,639.55,3,0.05,1549.3,0,,Debit Card,Vancouver,Canada
ORD-106220,2024-11-16,CUST-0676,Home,393.37,5,0.05,1588.22,0,,Credit Card,Chicago,USA
ORD-101436,2024-11-16,CUST-0194,Electronics,546.98,4,0.0,1859.72,0,,PayPal,Phoenix,USA
ORD-107302,2024-11-16,CUST-0234,Beauty,246.35,1,0.1,188.46,0,,Credit Card,London,UK
ORD-100853,2024-11-16,CUST-0792,Fashion,449.06,1,0.0,381.7,0,,Debit Card,New York,USA
ORD-106915,2024-11-16,CUST-1824,Beauty,131.7,1,0.05,106.35,0,,PayPal,Houston,USA
ORD-101638,2024-11-17,CUST-1507,Home,615.6,4,0.0,2093.03,0,,PayPal,Sydney,Australia
ORD-104467,2024-11-17,CUST-0049,Electronics,245.76,1,0.05,198.45,1,Wrong size,PayPal,Houston,USA
ORD-107068,2024-11-17,CUST-1530,Home,695.17,4,0.15,2009.03,0,,Debit Card,Vancouver,Canada
ORD-102008,2024-11-17,CUST-0207,Home,152.58,1,0.0,129.69,0,,Debit Card,Houston,USA
ORD-104354,2024-11-17,CUST-0251,Books,530.29,5,0.15,1915.67,0,,Bank Transfer,Chicago,USA
ORD-100644,2024-11-17,CUST-1893,Toys,22.27,2,0.0,37.85,0,,PayPal,Sydney,Australia
ORD-102422,2024-11-18,CUST-1752,Beauty,626.33,1,0.0,532.38,0,,Crypto,New York,USA
ORD-102705,2024-11-18,CUST-0517,Beauty,71.46,5,0.1,273.35,0,,Crypto,New York,USA
ORD-101965,2024-11-18,CUST-0752,Electronics,528.87,2,0.15,764.22,0,,Crypto,Sydney,Australia
ORD-100485,2024-11-18,CUST-0958,Electronics,377.02,3,0.1,865.26,0,,Bank Transfer,Sydney,Australia
ORD-105517,2024-11-18,CUST-1517,Books,694.14,5,0.2,2360.07,0,,Bank Transfer,Chicago,USA
ORD-102296,2024-11-18,CUST-0759,Electronics,302.62,1,0.0,257.23,1,Not as described,Bank Transfer,London,UK
ORD-107174,2024-11-18,CUST-0339,Beauty,120.14,5,0.15,434.0,0,,Crypto,Los Angeles,USA
ORD-104423,2024-11-18,CUST-0801,Fashion,476.16,5,0.2,1618.94,0,,Debit Card,Phoenix,USA
ORD-101567,2024-11-18,CUST-0787,Fashion,795.28,5,0.0,3379.95,0,,PayPal,Phoenix,USA
ORD-100701,2024-11-18,CUST-0777,Books,727.06,5,0.2,2472.01,0,,Crypto,Manchester,UK
ORD-107991,2024-11-19,CUST-1749,Books,208.39,1,0.0,177.13,0,,Crypto,Phoenix,USA
ORD-104433,2024-11-19,CUST-0455,Home,11.0,4,0.0,37.39,1,Defective,Debit Card,Houston,USA
ORD-103889,2024-11-19,CUST-1723,Books,694.04,3,0.2,1415.84,0,,Credit Card,Manchester,UK
ORD-103930,2024-11-19,CUST-1898,Electronics,393.48,5,0.0,1672.31,0,,Debit Card,Los Angeles,USA
ORD-100073,2024-11-19,CUST-1385,Electronics,472.19,4,0.1,1444.91,0,,Bank Transfer,Toronto,Canada
ORD-106852,2024-11-19,CUST-1136,Electronics,703.93,3,0.15,1525.77,0,,Crypto,Sydney,Australia
ORD-102911,2024-11-19,CUST-0515,Toys,545.68,3,0.2,1113.19,0,,Crypto,Houston,USA
ORD-100831,2024-11-19,CUST-1997,Beauty,32.91,3,0.0,83.91,0,,Bank Transfer,Chicago,USA
ORD-102030,2024-11-19,CUST-0688,Toys,787.33,4,0.0,2676.91,0,,Debit Card,Phoenix,USA
ORD-107062,2024-11-19,CUST-0133,Beauty,306.48,4,0.0,1042.03,0,,PayPal,Vancouver,Canada
ORD-106291,2024-11-19,CUST-1758,Electronics,643.52,1,0.0,546.99,0,,Bank Transfer,Sydney,Australia
ORD-101996,2024-11-20,CUST-1774,Home,154.79,2,0.1,236.83,0,,Credit Card,London,UK
ORD-101763,2024-11-20,CUST-0234,Fashion,168.85,1,0.0,143.52,1,Defective,PayPal,London,UK
ORD-104156,2024-11-20,CUST-0383,Electronics,115.7,1,0.0,98.34,0,,Debit Card,New York,USA
ORD-102188,2024-11-20,CUST-0346,Toys,773.86,3,0.0,1973.34,0,,Bank Transfer,Houston,USA
ORD-101388,2024-11-20,CUST-1376,Beauty,46.03,5,0.0,195.62,0,,PayPal,Manchester,UK
ORD-100839,2024-11-20,CUST-0222,Toys,625.75,5,0.0,2659.42,0,,PayPal,Manchester,UK
ORD-106216,2024-11-20,CUST-1190,Fashion,436.64,5,0.0,1855.7,0,,Crypto,London,UK
ORD-103766,2024-11-20,CUST-1876,Fashion,518.61,4,0.0,1763.27,1,,Debit Card,New York,USA
ORD-100385,2024-11-20,CUST-0183,Beauty,746.9,4,0.0,2539.46,0,,Bank Transfer,London,UK
ORD-106003,2024-11-20,CUST-0055,Electronics,523.33,3,0.15,1134.32,0,,Bank Transfer,Manchester,UK
ORD-101484,2024-11-20,CUST-0983,Books,526.16,1,0.0,447.24,0,,Debit Card,Chicago,USA
ORD-106259,2024-11-20,CUST-1324,Beauty,111.35,5,0.0,473.23,0,,Debit Card,Phoenix,USA
ORD-101466,2024-11-20,CUST-0788,Toys,476.43,1,0.0,404.97,0,,Crypto,New York,USA
ORD-100841,2024-11-20,CUST-1086,Home,374.51,1,0.0,318.33,0,,Credit Card,Los Angeles,USA
ORD-103035,2024-11-20,CUST-1017,Electronics,473.78,1,0.2,322.18,0,,PayPal,New York,USA
ORD-100005,2024-11-21,CUST-0048,Fashion,168.32,2,0.15,243.23,0,,Debit Card,Vancouver,Canada
ORD-104891,2024-11-21,CUST-1297,Books,581.57,1,0.0,494.33,0,,Credit Card,Manchester,UK
ORD-103576,2024-11-21,CUST-0606,Books,364.84,2,0.0,620.23,0,,Bank Transfer,London,UK
ORD-102934,2024-11-21,CUST-1338,Toys,392.2,2,0.0,666.75,0,,PayPal,Phoenix,USA
ORD-101219,2024-11-21,CUST-0672,Books,438.97,1,0.2,298.5,0,,PayPal,Toronto,Canada
ORD-102045,2024-11-21,CUST-0700,Electronics,332.24,3,0.0,847.21,0,,Credit Card,Vancouver,Canada
ORD-105844,2024-11-21,CUST-0369,Electronics,449.02,4,0.15,1297.67,1,Changed mind,Bank Transfer,Los Angeles,USA
ORD-100379,2024-11-21,CUST-1540,Home,613.32,4,0.0,2085.29,0,,Bank Transfer,Chicago,USA
ORD-107338,2024-11-21,CUST-1412,Home,181.84,5,0.15,656.9,0,,Credit Card,Phoenix,USA
ORD-107396,2024-11-21,CUST-1237,Books,492.55,1,0.0,418.67,0,,Debit Card,Vancouver,Canada
ORD-106307,2024-11-21,CUST-1353,Books,167.97,4,0.0,571.1,1,Defective,Bank Transfer,Los Angeles,USA
ORD-107977,2024-11-21,CUST-1839,Toys,460.52,1,0.1,352.3,0,,Debit Card,New York,USA
ORD-102297,2024-11-21,CUST-1308,Home,725.68,1,0.05,585.98,0,,Bank Transfer,Los Angeles,USA
ORD-106845,2024-11-21,CUST-1949,Electronics,398.06,1,0.15,287.6,1,,Debit Card,Manchester,UK
ORD-103094,2024-11-22,CUST-1068,Beauty,775.14,3,0.15,1680.11,0,,Credit Card,Sydney,Australia
ORD-100028,2024-11-22,CUST-0240,Toys,337.84,1,0.15,244.09,0,,Debit Card,Vancouver,Canada
ORD-104762,2024-11-22,CUST-1474,Fashion,120.37,2,0.05,194.4,0,,Debit Card,Toronto,Canada
ORD-101558,2024-11-22,CUST-0178,Toys,785.83,3,0.15,1703.28,0,,Debit Card,Houston,USA
ORD-101906,2024-11-22,CUST-1046,Toys,735.99,3,0.05,1782.93,0,,Bank Transfer,Vancouver,Canada
ORD-100935,2024-11-22,CUST-1540,Books,382.84,5,0.0,1627.09,0,,Debit Card,Vancouver,Canada
ORD-107383,2024-11-22,CUST-1224,Home,690.6,4,0.0,2348.04,0,,Debit Card,London,UK
ORD-105231,2024-11-22,CUST-0383,Beauty,472.81,1,0.0,401.89,0,,PayPal,Houston,USA
ORD-101091,2024-11-22,CUST-0903,Books,134.86,4,0.0,458.52,0,,Bank Transfer,Sydney,Australia
ORD-104110,2024-11-22,CUST-0807,Electronics,561.63,5,0.2,1909.56,0,,PayPal,Vancouver,Canada
ORD-103629,2024-11-22,CUST-1551,Electronics,49.88,5,0.2,169.59,0,,PayPal,Toronto,Canada
ORD-106637,2024-11-22,CUST-1466,Electronics,134.72,4,0.2,366.44,1,,Crypto,Phoenix,USA
ORD-105478,2024-11-23,CUST-0878,Electronics,40.35,1,0.2,27.44,0,,Crypto,Sydney,Australia
ORD-105346,2024-11-23,CUST-0905,Electronics,186.17,5,0.05,751.65,0,,PayPal,Chicago,USA
ORD-103837,2024-11-23,CUST-1936,Electronics,747.14,1,0.15,539.81,0,,PayPal,Manchester,UK
ORD-107547,2024-11-23,CUST-0171,Home,108.56,4,0.0,369.1,0,,Credit Card,Los Angeles,USA
ORD-103555,2024-11-23,CUST-1921,Books,244.6,1,0.0,207.91,0,,Credit Card,Sydney,Australia
ORD-101254,2024-11-23,CUST-1506,Books,536.09,1,0.2,364.54,0,,PayPal,Los Angeles,USA
ORD-104072,2024-11-23,CUST-1366,Toys,347.25,1,0.0,8034.92,0,,Debit Card,Sydney,Australia
ORD-107179,2024-11-23,CUST-0127,Electronics,181.85,1,0.0,154.57,0,,Crypto,Sydney,Australia
ORD-105141,2024-11-23,CUST-1287,Fashion,125.38,2,0.0,213.15,0,,Bank Transfer,Los Angeles,USA
ORD-100906,2024-11-24,CUST-1527,Beauty,526.12,1,0.15,380.12,0,,Debit Card,New York,USA
ORD-100138,2024-11-24,CUST-1407,Toys,313.68,4,0.15,906.54,0,,Credit Card,Sydney,Australia
ORD-107592,2024-11-24,CUST-0845,Toys,165.44,5,0.2,562.49,0,,PayPal,Phoenix,USA
ORD-102600,2024-11-24,CUST-1561,Electronics,570.69,2,0.1,873.15,1,Defective,Credit Card,Manchester,UK
ORD-106857,2024-11-24,CUST-0398,Toys,298.96,4,0.0,1016.45,0,,Crypto,Vancouver,Canada
ORD-104565,2024-11-24,CUST-1239,Books,337.61,5,0.0,1434.84,0,,Debit Card,Phoenix,USA
ORD-105502,2024-11-24,CUST-0813,Fashion,250.59,5,0.05,1011.75,0,,Bank Transfer,Manchester,UK
ORD-106390,2024-11-24,CUST-1759,Fashion,603.36,1,0.0,512.86,0,,PayPal,London,UK
ORD-102681,2024-11-24,CUST-0374,Beauty,333.46,5,0.0,1417.22,0,,Bank Transfer,Houston,USA
ORD-107828,2024-11-24,CUST-0965,Books,224.72,1,0.2,152.8,0,,Debit Card,Toronto,Canada
ORD-103100,2024-11-24,CUST-1549,Home,585.04,2,0.0,994.57,0,,Debit Card,Chicago,USA
ORD-100330,2024-11-25,CUST-0088,Toys,134.83,5,0.0,573.04,0,,PayPal,Phoenix,USA
ORD-101801,2024-11-25,CUST-0476,Home,695.35,1,0.2,472.84,0,,Bank Transfer,Chicago,USA
ORD-104940,2024-11-25,CUST-1117,Beauty,405.9,4,0.0,1380.06,0,,PayPal,Toronto,Canada
ORD-106926,2024-11-25,CUST-1258,Fashion,293.19,5,0.05,1183.77,0,,Debit Card,Chicago,USA
ORD-104960,2024-11-25,CUST-0007,Beauty,635.62,1,0.15,459.24,0,,Bank Transfer,Los Angeles,USA
ORD-101761,2024-11-25,CUST-0934,Electronics,413.34,1,0.1,316.2,1,,Crypto,Sydney,Australia
ORD-101524,2024-11-25,CUST-0298,Home,381.68,2,0.05,616.41,0,,Bank Transfer,Chicago,USA
ORD-101375,2024-11-25,CUST-0699,Electronics,110.3,2,0.0,187.51,0,,Bank Transfer,Sydney,Australia
ORD-101448,2024-11-25,CUST-0273,Beauty,366.96,5,0.0,1559.58,0,,Bank Transfer,Chicago,USA
ORD-105764,2024-11-25,CUST-1420,Toys,585.81,4,0.15,1692.99,0,,Bank Transfer,Houston,USA
ORD-100803,2024-11-25,CUST-1146,Books,756.43,5,0.15,2732.6,0,,Bank Transfer,Sydney,Australia
ORD-107288,2024-11-25,CUST-0440,Beauty,76.3,3,0.0,194.56,0,,PayPal,New York,USA
ORD-104003,2024-11-25,CUST-1470,Fashion,426.22,1,0.05,344.17,0,,Crypto,Houston,USA
ORD-100952,2024-11-25,CUST-1633,Toys,266.62,3,0.0,679.87,0,,Credit Card,Phoenix,USA
ORD-104746,2024-11-25,CUST-1586,Home,27.77,4,0.2,75.55,1,Wrong size,Bank Transfer,Sydney,Australia
ORD-101014,2024-11-25,CUST-0396,Electronics,157.81,2,0.05,254.87,0,,Bank Transfer,Toronto,Canada
ORD-106029,2024-11-26,CUST-1870,Toys,646.72,1,0.05,522.22,0,,Debit Card,London,UK
ORD-100341,2024-11-26,CUST-1561,Fashion,792.56,1,0.05,639.99,0,,PayPal,Vancouver,Canada
ORD-103460,2024-11-26,CUST-1345,Electronics,34.07,4,0.05,110.06,0,,Crypto,Manchester,UK
ORD-101386,2024-11-26,CUST-0257,Home,107.73,1,0.15,77.83,0,,Credit Card,Houston,USA
ORD-105409,2024-11-26,CUST-1113,Home,352.23,1,0.0,299.4,0,,Credit Card,Sydney,Australia
ORD-105611,2024-11-26,CUST-0943,Fashion,523.67,3,0.2,1068.29,0,,Crypto,Manchester,UK
ORD-107581,2024-11-26,CUST-1571,Home,456.81,3,0.1,1048.39,0,,Credit Card,Phoenix,USA
ORD-100509,2024-11-26,CUST-1391,Home,110.6,4,0.2,300.83,0,,PayPal,Los Angeles,USA
ORD-106504,2024-11-26,CUST-0060,Beauty,455.33,4,0.05,1470.71,0,,Bank Transfer,Houston,USA
ORD-106428,2024-11-26,CUST-1769,Fashion,183.34,2,0.1,280.51,1,Defective,Debit Card,Chicago,USA
ORD-104412,2024-11-26,CUST-1446,Books,435.08,1,0.05,351.33,0,,Credit Card,Sydney,Australia
ORD-102757,2024-11-26,CUST-0913,Beauty,587.17,4,0.0,1996.39,0,,Crypto,London,UK
ORD-107739,2024-11-27,CUST-1849,Books,97.75,5,0.0,415.44,0,,PayPal,London,UK
ORD-101411,2024-11-27,CUST-0259,Toys,258.91,2,0.05,418.14,0,,Debit Card,New York,USA
ORD-107732,2024-11-27,CUST-0147,Electronics,80.71,4,0.05,260.69,0,,Credit Card,Manchester,UK
ORD-100481,2024-11-27,CUST-0665,Electronics,452.96,5,0.2,1540.07,0,,Bank Transfer,Houston,USA
ORD-100730,2024-11-27,CUST-0127,Beauty,50.31,2,0.1,76.98,0,,PayPal,Phoenix,USA
ORD-107365,2024-11-27,CUST-1910,Fashion,492.08,1,0.1,376.44,0,,PayPal,Vancouver,Canada
ORD-101059,2024-11-27,CUST-1929,Electronics,437.47,4,0.0,1487.4,0,,Bank Transfer,Chicago,USA
ORD-100807,2024-11-27,CUST-0518,Electronics,663.99,2,0.05,1072.34,0,,Crypto,Vancouver,Canada
ORD-101227,2024-11-27,CUST-1870,Books,567.4,5,0.15,2049.73,0,,Crypto,Sydney,Australia
ORD-105410,2024-11-27,CUST-1863,Electronics,459.92,5,0.0,1954.64,0,,Debit Card,Manchester,UK
ORD-105906,2024-11-27,CUST-1376,Electronics,607.67,1,0.15,439.04,1,Changed mind,Bank Transfer,Phoenix,USA
ORD-105889,2024-11-27,CUST-1056,Books,40.49,4,0.1,123.9,0,,Crypto,Toronto,Canada
ORD-104355,2024-11-28,CUST-0222,Fashion,660.87,2,0.0,1123.48,0,,Bank Transfer,New York,USA
ORD-107871,2024-11-28,CUST-0398,Electronics,492.37,1,0.0,418.51,0,,Debit Card,London,UK
ORD-103664,2024-11-28,CUST-0275,Toys,502.69,4,0.2,1367.32,0,,Debit Card,Chicago,USA
ORD-104569,2024-11-28,CUST-1692,Fashion,597.05,4,0.0,2029.97,0,,Bank Transfer,Sydney,Australia
ORD-106034,2024-11-28,CUST-0339,Beauty,182.22,2,0.15,263.3,0,,Crypto,Houston,USA
ORD-100428,2024-11-28,CUST-0498,Electronics,542.86,3,0.15,1176.65,0,,Crypto,Chicago,USA
ORD-102211,2024-11-28,CUST-0042,Electronics,568.97,5,0.1,2176.33,1,Defective,Credit Card,New York,USA
ORD-104750,2024-11-28,CUST-0812,Toys,42.15,5,0.0,179.13,0,,Debit Card,Phoenix,USA
ORD-103314,2024-11-28,CUST-1048,Home,762.85,2,0.15,1102.31,0,,Credit Card,Manchester,UK
ORD-100583,2024-11-28,CUST-1820,Toys,98.05,3,0.05,237.53,0,,Bank Transfer,Vancouver,Canada
ORD-100121,2024-11-28,CUST-1203,Home,220.79,1,0.0,187.67,0,,Debit Card,Chicago,USA
ORD-105103,2024-11-28,CUST-1838,Electronics,36.42,2,0.0,61.91,0,,Bank Transfer,New York,USA
ORD-101471,2024-11-29,CUST-0709,Electronics,198.27,5,0.0,842.66,0,,Bank Transfer,Sydney,Australia
ORD-103196,2024-11-29,CUST-0882,Electronics,366.04,1,0.15,264.46,0,,PayPal,Vancouver,Canada
ORD-102539,2024-11-29,CUST-1101,Fashion,708.53,2,0.2,963.61,1,Changed mind,Credit Card,Manchester,UK
ORD-103344,2024-11-29,CUST-1919,Home,25.79,2,0.15,37.26,0,,Bank Transfer,New York,USA
ORD-105989,2024-11-29,CUST-0696,Home,346.39,5,0.15,1251.32,0,,Debit Card,London,UK
ORD-107086,2024-11-29,CUST-0294,Toys,232.28,5,0.0,987.21,0,,Crypto,Sydney,Australia
ORD-104055,2024-11-29,CUST-0670,Fashion,368.98,1,0.1,282.27,0,,Credit Card,Houston,USA
ORD-107164,2024-11-29,CUST-1820,Home,153.71,3,0.0,391.96,0,,Bank Transfer,Manchester,UK
ORD-105495,2024-11-30,CUST-0389,Home,83.09,1,0.0,70.63,0,,Crypto,Phoenix,USA
ORD-101599,2024-11-30,CUST-1656,Fashion,153.58,2,0.0,261.08,0,,PayPal,Manchester,UK
ORD-105780,2024-11-30,CUST-0496,Books,559.13,2,0.0,950.53,0,,Debit Card,Manchester,UK
ORD-106895,2024-11-30,CUST-0614,Toys,361.89,4,0.0,1230.43,0,,Debit Card,Vancouver,Canada
ORD-102698,2024-11-30,CUST-1948,Books,127.5,3,0.0,325.13,0,,PayPal,Sydney,Australia
ORD-105070,2024-11-30,CUST-0551,Beauty,176.73,3,0.1,405.59,0,,Debit Card,Vancouver,Canada
ORD-105054,2024-11-30,CUST-0454,Home,479.63,5,0.0,2038.44,0,,Bank Transfer,Houston,USA
ORD-102421,2024-11-30,CUST-1518,Toys,751.84,1,0.15,543.21,0,,Bank Transfer,Vancouver,Canada
ORD-103536,2024-11-30,CUST-0234,Fashion,463.45,1,0.15,334.85,0,,Credit Card,Sydney,Australia
ORD-100844,2024-11-30,CUST-0088,Fashion,618.34,1,0.15,446.75,0,,Bank Transfer,Vancouver,Canada
ORD-106743,2024-11-30,CUST-1373,Books,264.06,1,0.0,224.45,0,,Bank Transfer,Phoenix,USA
ORD-100560,2024-11-30,CUST-1155,Fashion,289.14,3,0.1,663.57,1,,Bank Transfer,Chicago,USA
ORD-101860,2024-12-01,CUST-0446,Beauty,796.61,4,0.05,2573.04,0,,PayPal,Houston,USA
ORD-104037,2024-12-01,CUST-1579,Toys,122.31,1,0.0,103.96,0,,Crypto,Los Angeles,USA
ORD-103128,2024-12-01,CUST-0677,Toys,706.0,2,0.0,1200.2,0,,Credit Card,Vancouver,Canada
ORD-103282,2024-12-01,CUST-0295,Electronics,129.88,2,0.1,198.72,1,Not as described,PayPal,Phoenix,USA
ORD-104842,2024-12-01,CUST-1484,Toys,246.49,2,0.0,419.03,0,,Bank Transfer,Phoenix,USA
ORD-103493,2024-12-01,CUST-0728,Books,332.05,2,0.0,564.48,0,,Debit Card,Vancouver,Canada
ORD-102874,2024-12-01,CUST-1919,Books,685.7,4,0.05,2214.83,0,,Crypto,Chicago,USA
ORD-107975,2024-12-01,CUST-1173,Fashion,120.32,1,0.0,102.27,0,,Debit Card,New York,USA
ORD-101548,2024-12-02,CUST-0475,Fashion,199.27,4,0.05,643.63,0,,Debit Card,Vancouver,Canada
ORD-106179,2024-12-02,CUST-0947,Books,600.56,1,0.0,510.48,0,,PayPal,Vancouver,Canada
ORD-100623,2024-12-02,CUST-1581,Fashion,531.78,5,0.0,2260.06,0,,Bank Transfer,London,UK
ORD-101822,2024-12-02,CUST-1466,Home,277.83,1,0.15,200.73,0,,Credit Card,London,UK
ORD-101829,2024-12-02,CUST-0552,Home,295.44,1,0.2,200.9,0,,Credit Card,New York,USA
ORD-106975,2024-12-02,CUST-0583,Beauty,251.52,5,0.2,855.17,0,,Crypto,Phoenix,USA
ORD-103997,2024-12-02,CUST-1088,Toys,592.32,1,0.2,402.78,0,,PayPal,Los Angeles,USA
ORD-102363,2024-12-02,CUST-0949,Beauty,164.93,1,0.0,140.19,0,,PayPal,Phoenix,USA
ORD-103370,2024-12-02,CUST-0641,Home,737.32,5,0.0,3133.63,0,,Credit Card,Manchester,UK
