date,year,month,quarter,region,category,product_name,salesperson_id,channel,quantity,unit_price,revenue,profit_margin,profit
2024-02-13,2024,2,Q1,South,Sports,Swim Goggles,SP_001,Online,8,58.31,466.5,0.426,198.73
2024-02-14,2024,2,Q1,South,Clothing,Denim Jeans,SP_014,Partner,8,82.36,658.91,0.284,187.13
2024-02-14,2024,2,Q1,West,Electronics,Laptop Pro,SP_022,Partner,5,416.44,2082.22,0.304,632.99
2024-02-14,2024,2,Q1,South,Electronics,Tablet,SP_025,Partner,11,375.3,4128.32,0.238,982.54
2024-02-14,2024,2,Q1,West,Electronics,Laptop Pro,SP_011,Online,5,402.41,2012.06,0.348,700.2
2024-02-15,2024,2,Q1,Central,Home & Garden,Robot Vacuum,SP_011,Partner,10,141.57,1415.71,0.484,685.2
2024-02-15,2024,2,Q1,East,Sports,Swim Goggles,SP_019,Partner,1,45.74,45.74,0.294,13.45
2024-02-15,2024,2,Q1,South,Sports,Bike Helmet,SP_010,Online,7,45.8,320.61,0.313,100.35
2024-02-16,2024,2,Q1,West,Electronics,Smart Watch,SP_008,Direct Sales,2,425.87,851.75,0.348,296.41
2024-02-16,2024,2,Q1,West,Sports,Bike Helmet,SP_018,Direct Sales,11,45.52,500.74,0.349,174.76
2024-02-16,2024,2,Q1,West,Electronics,Tablet,SP_017,Partner,5,422.02,2110.08,0.256,540.18
2024-02-16,2024,2,Q1,East,Electronics,Tablet,SP_004,Online,11,373.5,4108.48,0.386,1585.87
2024-02-17,2024,2,Q1,South,Electronics,Tablet,SP_020,Direct Sales,0,454.55,0.0,0.286,0.0
2024-02-18,2024,2,Q1,East,Electronics,Tablet,SP_020,Online,0,440.82,0.0,0.159,0.0
2024-02-18,2024,2,Q1,Central,Food & Beverage,Organic Tea,SP_014,Direct Sales,12,35.5,426.06,0.319,135.91
2024-02-18,2024,2,Q1,Central,Food & Beverage,Protein Powder,SP_013,Retail Store,6,34.48,206.87,0.394,81.51
2024-02-18,2024,2,Q1,Central,Sports,Yoga Mat,SP_002,Online,2,63.83,127.66,0.356,45.45
2024-02-18,2024,2,Q1,West,Sports,Yoga Mat,SP_008,Retail Store,7,48.07,336.51,0.348,117.11
2024-02-18,2024,2,Q1,West,Food & Beverage,Organic Tea,SP_016,Retail Store,2,31.79,63.58,0.363,23.08
2024-02-18,2024,2,Q1,South,Home & Garden,Coffee Maker,SP_001,Online,16,99.41,1590.56,0.535,850.95
2024-02-18,2024,2,Q1,East,Electronics,Tablet,SP_012,Partner,8,418.54,3348.33,0.317,1061.42
2024-02-18,2024,2,Q1,East,Sports,Dumbbell Set,SP_004,Online,14,54.03,756.4,0.152,114.97
2024-02-19,2024,2,Q1,South,Home & Garden,Air Purifier,SP_018,Partner,5,139.99,699.95,0.307,214.88
2024-02-19,2024,2,Q1,Central,Home & Garden,Coffee Maker,SP_013,Online,4,129.13,516.52,0.424,219.0
2024-02-19,2024,2,Q1,Central,Home & Garden,Coffee Maker,SP_030,Retail Store,10,138.18,1381.81,0.315,435.27
2024-02-19,2024,2,Q1,South,Food & Beverage,Organic Tea,SP_006,Partner,10,27.7,276.99,0.201,55.67
2024-02-20,2024,2,Q1,North,Food & Beverage,Coffee Blend,SP_029,Retail Store,10,38.22,382.19,0.328,125.36
2024-02-20,2024,2,Q1,North,Food & Beverage,Protein Powder,SP_001,Partner,13,38.8,504.39,0.476,240.09
2024-02-20,2024,2,Q1,North,Food & Beverage,Energy Bars,SP_022,Partner,12,38.94,467.23,0.446,208.38
2024-02-20,2024,2,Q1,West,Food & Beverage,Protein Powder,SP_007,Online,7,29.86,208.99,0.448,93.63
2024-02-20,2024,2,Q1,South,Clothing,Winter Jacket,SP_015,Online,12,83.19,998.33,0.347,346.42
2024-02-21,2024,2,Q1,West,Food & Beverage,Coffee Blend,SP_018,Direct Sales,3,36.94,110.83,0.503,55.75
2024-02-21,2024,2,Q1,East,Food & Beverage,Coffee Blend,SP_016,Direct Sales,11,25.76,283.32,0.202,57.23
2024-02-21,2024,2,Q1,West,Home & Garden,Robot Vacuum,SP_012,Direct Sales,5,113.49,567.46,0.478,271.25
2024-02-21,2024,2,Q1,South,Electronics,Tablet,SP_005,Retail Store,7,372.22,2605.54,0.331,862.43
2024-02-21,2024,2,Q1,West,Food & Beverage,Protein Powder,SP_021,Direct Sales,5,26.53,132.64,0.381,50.54
2024-02-22,2024,2,Q1,Central,Food & Beverage,Energy Bars,SP_030,Partner,15,25.26,378.89,0.188,71.23
2024-02-22,2024,2,Q1,East,Home & Garden,Garden Kit,SP_006,Partner,4,127.58,510.32,0.234,119.41
2024-02-22,2024,2,Q1,South,Food & Beverage,Coffee Blend,SP_027,Direct Sales,1,36.31,36.31,0.199,7.23
2024-02-22,2024,2,Q1,North,Electronics,Tablet,SP_006,Partner,11,371.66,4088.22,0.29,1185.58
2024-02-22,2024,2,Q1,North,Food & Beverage,Protein Powder,SP_001,Retail Store,4,38.34,153.38,0.261,40.03
2024-02-22,2024,2,Q1,North,Food & Beverage,Coffee Blend,SP_028,Online,4,38.9,155.62,0.226,35.17
2024-02-23,2024,2,Q1,North,Home & Garden,Coffee Maker,SP_004,Direct Sales,15,102.36,1535.4,0.308,472.9
2024-02-23,2024,2,Q1,West,Home & Garden,Coffee Maker,SP_021,Online,4,147.87,591.47,0.178,105.28
2024-02-23,2024,2,Q1,Central,Electronics,Tablet,SP_025,Online,9,453.12,4078.05,0.487,1986.01
2024-02-24,2024,2,Q1,South,Electronics,Smart Watch,SP_017,Partner,5,386.87,1934.36,0.212,410.08
2024-02-24,2024,2,Q1,North,Food & Beverage,Energy Bars,SP_013,Retail Store,10,25.21,252.06,0.532,134.1
2024-02-25,2024,2,Q1,North,Food & Beverage,Energy Bars,SP_005,Direct Sales,8,34.44,275.56,0.302,83.22
2024-02-25,2024,2,Q1,Central,Sports,Yoga Mat,SP_013,Partner,12,71.5,857.98,0.166,142.42
2024-02-25,2024,2,Q1,North,Sports,Dumbbell Set,SP_025,Direct Sales,5,55.21,276.05,0.19,52.45
2024-02-25,2024,2,Q1,East,Sports,Dumbbell Set,SP_018,Partner,2,61.48,122.95,0.505,62.09
2024-02-25,2024,2,Q1,East,Electronics,Smart Watch,SP_026,Online,5,410.68,2053.4,0.165,338.81
2024-02-25,2024,2,Q1,West,Sports,Yoga Mat,SP_006,Direct Sales,4,67.35,269.41,0.223,60.08
2024-02-25,2024,2,Q1,South,Sports,Bike Helmet,SP_009,Online,4,64.0,256.0,0.183,46.85
2024-02-25,2024,2,Q1,South,Sports,Dumbbell Set,SP_020,Direct Sales,11,70.43,774.68,0.539,417.55
2024-02-25,2024,2,Q1,East,Electronics,Laptop Pro,SP_004,Partner,15,517.0,7755.07,0.212,1644.07
2024-02-25,2024,2,Q1,Central,Sports,Yoga Mat,SP_028,Online,0,58.87,0.0,0.236,0.0
2024-02-26,2024,2,Q1,West,Food & Beverage,Protein Powder,SP_006,Retail Store,10,33.53,335.33,0.52,174.37
2024-02-26,2024,2,Q1,East,Electronics,Tablet,SP_004,Online,11,393.69,4330.54,0.426,1844.81
2024-02-27,2024,2,Q1,North,Food & Beverage,Protein Powder,SP_017,Partner,0,29.63,0.0,0.274,0.0
2024-02-27,2024,2,Q1,South,Sports,Dumbbell Set,SP_013,Retail Store,6,66.41,398.48,0.453,180.51
2024-02-27,2024,2,Q1,North,Clothing,T-Shirt Pack,SP_010,Retail Store,6,67.61,405.64,0.435,176.45
2024-02-27,2024,2,Q1,North,Clothing,T-Shirt Pack,SP_002,Retail Store,9,81.21,730.91,0.417,304.79
2024-02-27,2024,2,Q1,South,Home & Garden,Garden Kit,SP_027,Direct Sales,11,144.44,1588.81,0.48,762.63
2024-02-27,2024,2,Q1,South,Home & Garden,Coffee Maker,SP_007,Retail Store,2,116.73,233.47,0.29,67.71
2024-02-27,2024,2,Q1,North,Food & Beverage,Coffee Blend,SP_003,Partner,6,33.43,200.59,0.548,109.92
2024-02-27,2024,2,Q1,Central,Electronics,Laptop Pro,SP_015,Online,10,376.1,3761.02,0.523,1967.01
2024-02-28,2024,2,Q1,South,Home & Garden,Coffee Maker,SP_003,Partner,11,109.02,1199.25,0.271,325.0
2024-02-28,2024,2,Q1,East,Food & Beverage,Coffee Blend,SP_022,Retail Store,8,32.55,260.38,0.295,76.81
2024-02-28,2024,2,Q1,South,Electronics,Laptop Pro,SP_020,Direct Sales,11,419.46,4614.08,0.325,1499.58
2024-02-28,2024,2,Q1,West,Sports,Swim Goggles,SP_002,Partner,9,47.74,429.68,0.228,97.97
2024-02-29,2024,2,Q1,East,Sports,Dumbbell Set,SP_012,Online,12,49.72,596.69,0.501,298.94
2024-02-29,2024,2,Q1,Central,Electronics,Smart Watch,SP_006,Online,11,466.36,5129.99,0.347,1780.11
2024-02-29,2024,2,Q1,North,Food & Beverage,Energy Bars,SP_024,Online,3,30.38,91.13,0.425,38.73
2024-02-29,2024,2,Q1,South,Clothing,Winter Jacket,SP_009,Direct Sales,11,74.29,817.18,0.151,123.39
2024-03-01,2024,3,Q1,East,Sports,Yoga Mat,SP_013,Online,3,62.08,186.24,0.427,79.52
2024-03-01,2024,3,Q1,East,Electronics,Smart Watch,SP_001,Direct Sales,2,485.01,970.03,0.186,180.43
2024-03-01,2024,3,Q1,Central,Food & Beverage,Protein Powder,SP_009,Partner,16,30.52,488.33,0.444,216.82
2024-03-01,2024,3,Q1,North,Home & Garden,Garden Kit,SP_013,Partner,4,142.46,569.84,0.283,161.26
2024-03-01,2024,3,Q1,Central,Food & Beverage,Organic Tea,SP_005,Partner,4,25.01,100.04,0.215,21.51
2024-03-01,2024,3,Q1,Central,Sports,Bike Helmet,SP_010,Direct Sales,9,62.41,561.71,0.327,183.68
2024-03-01,2024,3,Q1,North,Home & Garden,Air Purifier,SP_004,Online,9,148.41,1335.7,0.27,360.64
2024-03-01,2024,3,Q1,West,Sports,Bike Helmet,SP_013,Direct Sales,9,44.95,404.53,0.414,167.48
2024-03-01,2024,3,Q1,Central,Electronics,Wireless Earbuds,SP_013,Retail Store,18,539.2,9705.69,0.529,5134.31
2024-03-01,2024,3,Q1,North,Sports,Dumbbell Set,SP_030,Online,18,55.73,1003.06,0.226,226.69
2024-03-02,2024,3,Q1,South,Electronics,Smart Watch,SP_017,Direct Sales,18,371.99,6695.77,0.198,1325.76
2024-03-02,2024,3,Q1,Central,Home & Garden,Robot Vacuum,SP_014,Direct Sales,1,122.54,122.54,0.517,63.35
2024-03-02,2024,3,Q1,Central,Electronics,Tablet,SP_011,Retail Store,11,366.14,4027.53,0.511,2058.07
2024-03-02,2024,3,Q1,Central,Home & Garden,Garden Kit,SP_016,Direct Sales,7,117.8,824.6,0.25,206.15
2024-03-03,2024,3,Q1,Central,Sports,Yoga Mat,SP_012,Online,2,53.62,107.25,0.531,56.95
2024-03-03,2024,3,Q1,West,Home & Garden,Robot Vacuum,SP_013,Online,3,107.1,321.3,0.403,129.48
2024-03-03,2024,3,Q1,Central,Food & Beverage,Energy Bars,SP_020,Retail Store,13,25.66,333.59,0.434,144.78
2024-03-03,2024,3,Q1,South,Electronics,Laptop Pro,SP_027,Partner,4,464.37,1857.46,0.535,993.74
2024-03-03,2024,3,Q1,North,Electronics,Smart Watch,SP_027,Partner,11,385.21,4237.26,0.53,2245.75
2024-03-03,2024,3,Q1,South,Sports,Yoga Mat,SP_028,Direct Sales,1,46.18,46.18,0.285,13.16
2024-03-03,2024,3,Q1,North,Home & Garden,Coffee Maker,SP_005,Retail Store,5,144.44,722.22,0.22,158.89
2024-03-03,2024,3,Q1,East,Electronics,Laptop Pro,SP_001,Retail Store,10,434.17,4341.72,0.538,2335.85
2024-03-03,2024,3,Q1,East,Home & Garden,Robot Vacuum,SP_030,Direct Sales,1,139.99,139.99,0.22,30.8
2024-03-04,2024,3,Q1,Central,Food & Beverage,Coffee Blend,SP_027,Online,17,31.47,534.94,0.321,171.72
2024-03-04,2024,3,Q1,East,Sports,Dumbbell Set,SP_010,Online,17,55.92,950.57,0.223,211.98
2024-03-04,2024,3,Q1,North,Food & Beverage,Energy Bars,SP_001,Retail Store,12,33.13,397.59,0.257,102.18
2024-03-04,2024,3,Q1,North,Home & Garden,Robot Vacuum,SP_012,Retail Store,1,128.03,128.03,0.359,45.96
2024-03-04,2024,3,Q1,Central,Food & Beverage,Protein Powder,SP_011,Retail Store,17,36.55,621.41,0.197,122.42
2024-03-04,2024,3,Q1,North,Sports,Yoga Mat,SP_028,Online,7,69.12,483.86,0.197,95.32
2024-03-04,2024,3,Q1,North,Clothing,Winter Jacket,SP_017,Direct Sales,5,74.22,371.1,0.224,83.13
2024-03-04,2024,3,Q1,North,Food & Beverage,Organic Tea,SP_024,Retail Store,7,28.13,196.89,0.339,66.75
2024-03-04,2024,3,Q1,South,Clothing,Winter Jacket,SP_029,Retail Store,7,69.9,489.33,0.23,112.55
2024-03-05,2024,3,Q1,South,Clothing,Running Shoes,SP_020,Partner,15,70.17,1052.52,0.231,243.13
2024-03-05,2024,3,Q1,East,Sports,Swim Goggles,SP_004,Retail Store,5,45.56,227.78,0.261,59.45
2024-03-05,2024,3,Q1,East,Sports,Yoga Mat,SP_024,Online,16,49.9,798.35,0.512,408.76
2024-03-05,2024,3,Q1,Central,Electronics,Smart Watch,SP_007,Online,6,416.76,2500.59,0.513,1282.8
2024-03-05,2024,3,Q1,East,Clothing,T-Shirt Pack,SP_003,Online,16,81.05,1296.75,0.166,215.26
2024-03-06,2024,3,Q1,East,Electronics,Smart Watch,SP_009,Online,19,522.86,9934.29,0.435,4321.42
2024-03-06,2024,3,Q1,Central,Clothing,Winter Jacket,SP_016,Direct Sales,6,62.4,374.42,0.339,126.93
2024-03-06,2024,3,Q1,South,Sports,Dumbbell Set,SP_020,Direct Sales,15,55.8,837.07,0.214,179.13
2024-03-07,2024,3,Q1,North,Clothing,Winter Jacket,SP_027,Partner,2,65.78,131.56,0.343,45.13
2024-03-07,2024,3,Q1,West,Clothing,T-Shirt Pack,SP_030,Direct Sales,1,57.95,57.95,0.322,18.66
2024-03-07,2024,3,Q1,South,Electronics,Smart Watch,SP_030,Direct Sales,5,368.42,1842.09,0.372,685.26
2024-03-07,2024,3,Q1,Central,Home & Garden,Robot Vacuum,SP_010,Partner,1,126.04,126.04,0.286,36.05
2024-03-08,2024,3,Q1,North,Sports,Swim Goggles,SP_021,Online,15,60.63,909.41,0.545,495.63
2024-03-08,2024,3,Q1,North,Clothing,Winter Jacket,SP_014,Partner,6,70.36,422.14,0.267,112.71
2024-03-08,2024,3,Q1,East,Home & Garden,Robot Vacuum,SP_019,Retail Store,16,142.25,2275.98,0.35,796.59
2024-03-09,2024,3,Q1,East,Food & Beverage,Energy Bars,SP_019,Online,13,24.56,319.25,0.508,162.18
2024-03-09,2024,3,Q1,West,Home & Garden,Robot Vacuum,SP_013,Direct Sales,5,151.73,758.65,0.433,328.5
2024-03-09,2024,3,Q1,North,Clothing,Winter Jacket,SP_004,Partner,9,83.29,749.62,0.291,218.14
2024-03-09,2024,3,Q1,North,Food & Beverage,Protein Powder,SP_030,Partner,15,36.31,544.61,0.45,245.07
2024-03-10,2024,3,Q1,East,Home & Garden,Robot Vacuum,SP_018,Retail Store,4,127.05,508.2,0.353,179.39
2024-03-10,2024,3,Q1,Central,Sports,Swim Goggles,SP_017,Retail Store,4,54.29,217.18,0.227,49.3
2024-03-10,2024,3,Q1,South,Sports,Dumbbell Set,SP_003,Retail Store,5,62.88,314.42,0.151,47.48
2024-03-10,2024,3,Q1,North,Electronics,Tablet,SP_016,Online,16,420.22,6723.54,0.46,3092.83
2024-03-11,2024,3,Q1,Central,Clothing,Running Shoes,SP_013,Partner,8,55.99,447.9,0.463,207.38
2024-03-11,2024,3,Q1,West,Clothing,T-Shirt Pack,SP_005,Retail Store,3,75.22,225.66,0.491,110.8
2024-03-11,2024,3,Q1,South,Clothing,T-Shirt Pack,SP_008,Retail Store,15,72.88,1093.19,0.531,580.48
2024-03-12,2024,3,Q1,West,Clothing,Running Shoes,SP_002,Retail Store,13,66.58,865.56,0.168,145.41
2024-03-12,2024,3,Q1,South,Clothing,Winter Jacket,SP_014,Direct Sales,18,76.72,1380.88,0.529,730.49
2024-03-12,2024,3,Q1,East,Sports,Yoga Mat,SP_012,Online,3,48.05,144.16,0.39,56.22
2024-03-12,2024,3,Q1,Central,Sports,Bike Helmet,SP_025,Retail Store,4,47.55,190.22,0.529,100.63
2024-03-12,2024,3,Q1,North,Clothing,Denim Jeans,SP_006,Retail Store,14,77.52,1085.24,0.298,323.4
2024-03-12,2024,3,Q1,East,Sports,Bike Helmet,SP_026,Direct Sales,16,65.42,1046.65,0.439,459.48
2024-03-12,2024,3,Q1,East,Sports,Dumbbell Set,SP_029,Online,16,49.91,798.61,0.193,154.13
2024-03-13,2024,3,Q1,West,Food & Beverage,Protein Powder,SP_017,Online,2,24.15,48.3,0.436,21.06
2024-03-13,2024,3,Q1,Central,Sports,Dumbbell Set,SP_002,Online,8,52.35,418.77,0.53,221.95
2024-03-13,2024,3,Q1,West,Sports,Dumbbell Set,SP_030,Online,0,49.04,0.0,0.3,0.0
2024-03-13,2024,3,Q1,North,Sports,Dumbbell Set,SP_015,Partner,11,62.34,685.7,0.388,266.05
2024-03-13,2024,3,Q1,South,Sports,Swim Goggles,SP_029,Online,10,50.29,502.93,0.206,103.6
2024-03-13,2024,3,Q1,South,Home & Garden,Air Purifier,SP_001,Online,7,106.33,744.32,0.355,264.23
2024-03-13,2024,3,Q1,South,Electronics,Laptop Pro,SP_025,Partner,12,501.2,6014.4,0.257,1545.7
2024-03-14,2024,3,Q1,North,Sports,Bike Helmet,SP_026,Partner,10,61.1,611.03,0.177,108.15
2024-03-14,2024,3,Q1,North,Electronics,Smart Watch,SP_019,Retail Store,13,527.21,6853.79,0.28,1919.06
2024-03-14,2024,3,Q1,North,Home & Garden,Garden Kit,SP_001,Online,16,103.54,1656.68,0.262,434.05
2024-03-15,2024,3,Q1,North,Electronics,Wireless Earbuds,SP_022,Retail Store,7,364.15,2549.04,0.408,1040.01
2024-03-15,2024,3,Q1,South,Clothing,Denim Jeans,SP_011,Retail Store,10,73.09,730.92,0.16,116.95
2024-03-15,2024,3,Q1,West,Home & Garden,Robot Vacuum,SP_028,Online,9,132.47,1192.22,0.281,335.01
2024-03-15,2024,3,Q1,Central,Clothing,Winter Jacket,SP_002,Partner,10,75.2,751.96,0.548,412.07
2024-03-16,2024,3,Q1,East,Home & Garden,Robot Vacuum,SP_015,Online,15,108.66,1629.92,0.511,832.89
2024-03-16,2024,3,Q1,West,Clothing,Winter Jacket,SP_003,Retail Store,13,80.89,1051.52,0.503,528.91
2024-03-16,2024,3,Q1,West,Food & Beverage,Coffee Blend,SP_001,Retail Store,9,24.31,218.77,0.546,119.45
2024-03-16,2024,3,Q1,West,Home & Garden,Coffee Maker,SP_022,Partner,8,112.09,896.7,0.499,447.45
2024-03-17,2024,3,Q1,West,Electronics,Laptop Pro,SP_003,Online,12,365.78,4389.4,0.275,1207.09
2024-03-17,2024,3,Q1,East,Clothing,T-Shirt Pack,SP_003,Direct Sales,2,55.81,111.61,0.541,60.38
2024-03-17,2024,3,Q1,West,Electronics,Laptop Pro,SP_028,Direct Sales,11,548.89,6037.83,0.541,3266.47
2024-03-17,2024,3,Q1,North,Clothing,Running Shoes,SP_004,Direct Sales,11,53.51,588.66,0.432,254.3
2024-03-17,2024,3,Q1,West,Food & Beverage,Protein Powder,SP_029,Retail Store,11,25.05,275.6,0.379,104.45
2024-03-17,2024,3,Q1,East,Electronics,Laptop Pro,SP_029,Online,15,470.49,7057.34,0.258,1820.79
2024-03-18,2024,3,Q1,West,Home & Garden,Garden Kit,SP_028,Online,12,124.65,1495.76,0.31,463.69
2024-03-19,2024,3,Q1,North,Clothing,Winter Jacket,SP_025,Partner,14,81.44,1140.17,0.496,565.52
2024-03-19,2024,3,Q1,East,Clothing,Winter Jacket,SP_027,Partner,10,60.23,602.32,0.177,106.61
2024-03-19,2024,3,Q1,South,Home & Garden,Robot Vacuum,SP_029,Retail Store,7,152.77,1069.4,0.251,268.42
2024-03-20,2024,3,Q1,South,Food & Beverage,Coffee Blend,SP_025,Retail Store,13,29.68,385.85,0.429,165.53
2024-03-20,2024,3,Q1,North,Sports,Swim Goggles,SP_008,Partner,13,68.04,884.55,0.378,334.36
2024-03-20,2024,3,Q1,West,Clothing,Winter Jacket,SP_013,Partner,11,60.11,661.2,0.444,293.57
2024-03-21,2024,3,Q1,North,Sports,Swim Goggles,SP_015,Partner,7,51.44,360.06,0.323,116.3
2024-03-21,2024,3,Q1,North,Food & Beverage,Organic Tea,SP_013,Direct Sales,4,33.01,132.04,0.408,53.87
2024-03-22,2024,3,Q1,West,Food & Beverage,Coffee Blend,SP_013,Online,0,25.84,0.0,0.212,0.0
2024-03-22,2024,3,Q1,West,Food & Beverage,Coffee Blend,SP_006,Retail Store,12,30.11,361.34,0.44,158.99
2024-03-23,2024,3,Q1,South,Home & Garden,Robot Vacuum,SP_008,Online,4,135.03,540.11,0.193,104.24
2024-03-23,2024,3,Q1,West,Electronics,Wireless Earbuds,SP_017,Partner,11,576.13,6337.41,0.472,2991.26
2024-03-23,2024,3,Q1,East,Food & Beverage,Coffee Blend,SP_021,Direct Sales,5,36.05,180.24,0.448,80.75
2024-03-23,2024,3,Q1,West,Food & Beverage,Energy Bars,SP_026,Partner,8,34.58,276.65,0.39,107.89
2024-03-23,2024,3,Q1,South,Clothing,Winter Jacket,SP_025,Partner,10,63.33,633.29,0.465,294.48
2024-03-23,2024,3,Q1,South,Food & Beverage,Coffee Blend,SP_020,Online,18,25.01,450.26,0.34,153.09
2024-03-23,2024,3,Q1,South,Sports,Bike Helmet,SP_011,Partner,17,66.62,1132.57,0.424,480.21
2024-03-24,2024,3,Q1,East,Food & Beverage,Energy Bars,SP_024,Partner,7,37.26,260.82,0.376,98.07
2024-03-24,2024,3,Q1,North,Clothing,Denim Jeans,SP_015,Online,17,77.43,1316.38,0.435,572.63
2024-03-24,2024,3,Q1,South,Food & Beverage,Energy Bars,SP_004,Partner,5,36.26,181.32,0.234,42.43
2024-03-24,2024,3,Q1,Central,Clothing,T-Shirt Pack,SP_014,Online,6,61.32,367.93,0.35,128.78
2024-03-25,2024,3,Q1,North,Electronics,Smart Watch,SP_027,Online,13,579.2,7529.6,0.288,2168.52
2024-03-25,2024,3,Q1,Central,Clothing,Running Shoes,SP_005,Direct Sales,11,61.36,674.99,0.485,327.37
2024-03-25,2024,3,Q1,East,Home & Garden,Coffee Maker,SP_001,Partner,17,123.27,2095.55,0.475,995.39
2024-03-26,2024,3,Q1,South,Food & Beverage,Protein Powder,SP_012,Retail Store,9,27.71,249.35,0.52,129.66
2024-03-26,2024,3,Q1,Central,Sports,Dumbbell Set,SP_015,Online,7,61.46,430.2,0.437,188.0
2024-03-26,2024,3,Q1,Central,Food & Beverage,Organic Tea,SP_021,Retail Store,2,28.6,57.2,0.314,17.96
2024-03-26,2024,3,Q1,East,Home & Garden,Robot Vacuum,SP_008,Retail Store,13,140.97,1832.55,0.241,441.64
2024-03-26,2024,3,Q1,North,Sports,Dumbbell Set,SP_024,Direct Sales,14,68.48,958.67,0.494,473.58
2024-03-26,2024,3,Q1,North,Sports,Dumbbell Set,SP_006,Retail Store,13,55.33,719.23,0.28,201.38
2024-03-26,2024,3,Q1,East,Sports,Dumbbell Set,SP_023,Online,8,56.78,454.21,0.255,115.82
2024-03-26,2024,3,Q1,South,Home & Garden,Robot Vacuum,SP_018,Retail Store,12,104.14,1249.67,0.314,392.4
2024-03-26,2024,3,Q1,West,Home & Garden,Garden Kit,SP_015,Partner,0,126.09,0.0,0.443,0.0
2024-03-27,2024,3,Q1,Central,Home & Garden,Air Purifier,SP_013,Online,11,102.01,1122.09,0.286,320.92
2024-03-27,2024,3,Q1,West,Home & Garden,Robot Vacuum,SP_021,Partner,4,135.34,541.37,0.444,240.37
2024-03-27,2024,3,Q1,South,Electronics,Laptop Pro,SP_005,Partner,7,501.32,3509.24,0.185,649.21
2024-03-27,2024,3,Q1,North,Sports,Yoga Mat,SP_024,Retail Store,5,64.74,323.72,0.156,50.5
2024-03-27,2024,3,Q1,East,Clothing,Running Shoes,SP_020,Direct Sales,3,65.5,196.49,0.189,37.14
2024-03-28,2024,3,Q1,South,Electronics,Smart Watch,SP_021,Partner,18,478.44,8611.87,0.323,2781.63
2024-03-28,2024,3,Q1,South,Clothing,Winter Jacket,SP_004,Direct Sales,16,56.12,897.94,0.215,193.06
2024-03-29,2024,3,Q1,East,Sports,Yoga Mat,SP_027,Retail Store,6,54.57,327.45,0.393,128.69
2024-03-29,2024,3,Q1,Central,Food & Beverage,Energy Bars,SP_023,Online,2,27.08,54.16,0.261,14.14
2024-03-29,2024,3,Q1,East,Clothing,Denim Jeans,SP_001,Direct Sales,15,83.18,1247.71,0.386,481.62
2024-03-29,2024,3,Q1,South,Home & Garden,Robot Vacuum,SP_016,Online,16,145.04,2320.58,0.501,1162.61
2024-03-29,2024,3,Q1,Central,Electronics,Laptop Pro,SP_028,Online,16,479.57,7673.14,0.354,2716.29
2024-03-30,2024,3,Q1,East,Food & Beverage,Energy Bars,SP_028,Online,14,35.66,499.18,0.253,126.29
2024-03-30,2024,3,Q1,Central,Clothing,T-Shirt Pack,SP_001,Partner,14,72.84,1019.75,0.474,483.36
2024-03-30,2024,3,Q1,East,Sports,Yoga Mat,SP_017,Partner,6,52.88,317.26,0.341,108.19
2024-03-30,2024,3,Q1,East,Sports,Swim Goggles,SP_001,Partner,9,56.02,504.22,0.361,182.02
2024-03-31,2024,3,Q1,South,Electronics,Smart Watch,SP_026,Online,12,471.86,5662.3,0.258,1460.87
2024-03-31,2024,3,Q1,West,Sports,Bike Helmet,SP_021,Online,301,44.86,493.43,0.268,132.24
2024-03-31,2024,3,Q1,North,Electronics,Smart Watch,SP_026,Direct Sales,11,520.31,5723.46,0.337,1928.81
2024-03-31,2024,3,Q1,West,Food & Beverage,Coffee Blend,SP_007,Direct Sales,2,26.31,52.62,0.174,9.16
2024-03-31,2024,3,Q1,East,Electronics,Tablet,SP_018,Online,15,569.93,8548.95,0.337,2881.0
2024-03-31,2024,3,Q1,West,Sports,Swim Goggles,SP_023,Retail Store,383,46.3,138.9,0.191,26.53
2024-04-01,2024,4,Q2,South,Home & Garden,Garden Kit,SP_017,Retail Store,1,154.0,154.0,0.496,76.38
2024-04-01,2024,4,Q2,East,Clothing,Winter Jacket,SP_006,Direct Sales,16,71.13,1138.16,0.163,185.52
2024-04-01,2024,4,Q2,West,Home & Garden,Coffee Maker,SP_014,Direct Sales,9,97.53,877.81,0.439,385.36
2024-04-01,2024,4,Q2,North,Food & Beverage,Organic Tea,SP_025,Partner,13,38.18,496.36,0.233,115.65
2024-04-02,2024,4,Q2,West,Sports,Dumbbell Set,SP_018,Retail Store,10,67.58,675.77,0.211,142.59
2024-04-02,2024,4,Q2,South,Food & Beverage,Protein Powder,SP_029,Online,6,38.92,233.51,0.528,123.29
2024-04-02,2024,4,Q2,Central,Home & Garden,Coffee Maker,SP_012,Partner,8,99.24,793.92,0.516,409.66
2024-04-02,2024,4,Q2,Central,Sports,Swim Goggles,SP_011,Retail Store,19,53.83,1022.86,0.42,429.6
2024-04-02,2024,4,Q2,West,Clothing,Winter Jacket,SP_009,Direct Sales,5,55.34,276.7,0.316,87.44
2024-04-03,2024,4,Q2,West,Sports,Swim Goggles,SP_013,Direct Sales,13,61.83,803.76,0.445,357.67
2024-04-03,2024,4,Q2,East,Home & Garden,Garden Kit,SP_001,Retail Store,11,142.68,1569.49,0.269,422.19
2024-04-03,2024,4,Q2,South,Clothing,T-Shirt Pack,SP_016,Retail Store,14,82.09,1149.24,0.547,628.63
